resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_cadence,average_watts,kilojoules,device_watts
2,Natação,0.0,3194,3194,0.0,Swim,Swim,10193832361,2023-11-10T12:24:32Z,2023-11-10T12:24:32Z,(GMT+00:00) Africa/Abidjan,0.0,,,Portugal,0,4,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,129.2,167.0,False,True,0.0,0.0,10917538031,10917538031,garmin_ping_304090035490,False,0,0,False,106289827,1,a10193832361,,2,,,,,
2,Coimbra - Easy Run,7008.1,2446,2673,26.6,Run,Run,10189678413,2023-11-09T17:15:04Z,2023-11-09T17:15:04Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,1,6,0,2,0,False,False,False,False,everyone,False,g14885487,"[40.20967612043023, -8.43636006116867]","[40.21000821143389, -8.436740934848785]",2.865,3.752,True,150.6,162.0,False,True,28.4,20.4,10913236323,10913236323,garmin_ping_303957171966,False,0,0,False,106289827,1,a10189678413,mmltFfvnr@Z[\WTWRMnBuBf@q@JGz@aAlDsEHExB}CVc@TW@IVUzCuDXCLDV?FKJCJBJF^ZVN\^PJd@Nn@?bAm@`AaA^IvAkAn@]dAq@v@m@BIAKk@iA?KDIpBwBfA}@JD^|@X`AFNZ]BOAKg@kBq@_DQq@YaBc@wAiA_G]yAIQIGe@Pc@VcBtAIR?Dh@vABPO\Q@e@NeAx@UFOXY\QL[HeAp@_BjAq@Zg@P_@ZqAt@o@p@yApAOJ_@p@Kf@BXlD|CdCbCVNBHEHQPg@@QBCB]n@k@p@w@nAeAvA]XiAlBuAbBg@d@{@tAoBxB{@dAwCbCmBfB_@VkAdAaAn@w@p@o@`@}JjIqCpB]`@AJNt@FfAOHi@Hc@Dk@QGIc@{@Yc@{@aBo@yA[k@Sm@?a@JSj@Kb@QzBaCZe@dAaArF}D~BqBfCeBdA{@xAkAzA}Aj@e@^_@`Ay@nBiB~CeDT[p@w@Rc@~@{A~BeET{@RUXHf@`@x@h@Z\NFt@n@fBfBCNSZy@`A[f@IJOFiAjBs@~@c@d@gA`B]\k@`A_@^iA`BsB`C_EjDWXw@p@c@V_At@eAbAcAx@i@Xa@ZhByAZSbBwAdAq@,2,,82.7,,,
2,Coimbra - Cooldown,1015.9,394,394,0.0,Run,Run,10188109381,2023-11-09T12:32:58Z,2023-11-09T12:32:58Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,0,3,0,1,0,False,False,False,False,everyone,False,g11816667,"[40.18337848596275, -8.402584344148636]","[40.18299241550267, -8.402756424620748]",2.578,3.052,True,158.3,170.0,False,True,33.0,30.2,10911613293,10911613293,garmin_ping_303917116439,False,0,0,False,106289827,1,a10188109381,aigtFdchr@@KE]q@_Dc@iC[sAkA}GWgBGm@Mq@Sa@GURa@@?DDXf@L`@Hb@n@bCXrAv@tENh@\zBx@`El@nDDb@ECMoA,2,0.0,80.0,,,
2,Coimbra - Hills (45s) (8),3146.5,1215,1232,113.9,Run,Run,10188109027,2023-11-09T12:10:11Z,2023-11-09T12:10:11Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,0,6,0,1,0,False,False,False,False,everyone,False,g11816667,"[40.183396423235536, -8.402797663584352]","[40.18512234091759, -8.403381379321218]",2.59,4.921,True,153.0,184.0,False,True,47.5,30.6,10911612919,10911612919,garmin_ping_303917107724,False,0,0,False,106289827,1,a10188109027,eigtFndhr@c@PkBh@{Ah@c@HaBd@f@U`Bk@hAg@d@KtAa@\ULOBFCDYRy@^gBh@mAb@aATCAPM`Bc@pCaAf@ILQFEB?@DEH{@\uBn@wAj@}A`@@?LUNE^QhAUtAe@VGvAa@`@_@@D?DQPa@P}C~@_@Ry@Xq@LBI|@]^Qf@KnAa@jBs@JA@FGFoAb@yDnAgAXT]JEr@S^Ep@Q|Bs@XSZKB@CJ{EbBe@F{@TRSJAFCN@~Aq@z@[tA[NKDKB??JKLaA^kBh@{@\{@VEA?MHEz@S`A_@f@Mn@Wf@KXMHEB]DFC^OLg@R_Bd@{CbA{@PBKNK,2,0.0,74.8,,,
2,Coimbra - Warm Up,5010.0,1717,1787,12.2,Run,Run,10187922745,2023-11-09T11:35:17Z,2023-11-09T11:35:17Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,0,4,0,1,0,False,False,False,False,everyone,False,g11816667,"[40.18346691504121, -8.402604209259152]","[40.1829560380429, -8.402897492051125]",2.918,3.554,True,151.4,166.0,False,True,38.8,28.4,10911421303,10911421303,garmin_ping_303912793489,False,0,0,False,106289827,1,a10187922745,sigtFhchr@DQAg@ASUmAE]yA}HQeAUcAw@iFMk@Yq@BIRORRTd@tApFRbAXtBlClNl@`FZ~CJ|AT~ELfHHbC?v@GbE[nGA|AIj@At@QhAEn@g@lEUfC_@hCs@`DO`@YlAe@xA[|@QXyAfDqBbDcAzAq@v@wAxA_BhAkAn@mC|@eB`@u@Le@DaAD{A?eBOU@@CPAzAJx@?pBEz@KjAYn@Kd@QhA[n@YTOd@OTMvAiApAsA~@iApAmBh@_ArAqCrA_Dj@cBf@uB\gBRs@l@{DjAsLZwENkFBwCAkBKuHKgEQeBKyA_@iEM}@IgA,2,0.0,82.3,,,
2,Coimbra - Threshold Run (R,3014.9,876,876,3.9,Run,Run,10184670741,2023-11-08T19:21:34Z,2023-11-08T19:21:34Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,1,6,0,1,0,False,False,False,False,everyone,False,g11816667,"[40.1897478941828, -8.421076079830527]","[40.18296458758414, -8.402945771813393]",3.442,4.142,True,167.3,178.0,False,True,38.4,28.7,10908056327,10908056327,garmin_ping_303807711124,False,0,0,False,106289827,1,a10184670741,{phtFvvkr@p@BdBAlBOv@S`Co@lAa@|@_@tByAz@s@^a@f@o@bAyAd@w@^y@dAaBRk@Xg@Ps@Va@|@kCb@_BHm@XgAL{@RaAZqBNoBr@cFJ}BJeAd@oIFmC?w@AyCCw@?]EiB?gBCs@Gu@Ay@e@_E[iF_AsFe@cCSu@a@eC_@}ASgBSu@a@iB_@sBWy@Sc@KMA?MV@RZx@Fr@NbALdAJ\NfAb@hBF`@^bBTnBf@dCZpBBJZBXOFBJ^Dd@,2,0.0,83.7,,,
2,Coimbra - Warm Up,2023.5,647,647,9.5,Run,Run,10184570740,2023-11-08T19:10:05Z,2023-11-08T19:10:05Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,0,5,0,1,0,False,False,False,False,everyone,False,g11816667,"[40.18289635889232, -8.403012827038765]","[40.18994654528797, -8.421094855293632]",3.127,3.76,True,156.6,164.0,False,True,38.1,28.4,10907954519,10907954519,garmin_ping_303805435535,False,0,0,False,106289827,1,a10184570740,afgtFzehr@Dr@XrBXhDj@bKFnCAjD@~AC`CKpE]jFYvDw@|Gs@`Eo@xC_AvDWl@Yj@o@dBYl@gCzEaApAyA`Bg@d@eAv@i@\aCbA_Bb@oCd@y@F{B?kBK,2,0.0,84.0,,,
2,Coimbra - Recovery Run,10016.0,3956,4096,24.9,Run,Run,10172272306,2023-11-06T18:13:28Z,2023-11-06T18:13:28Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,1,5,0,2,0,False,False,False,False,everyone,False,g14885487,"[40.207542926073074, -8.436427200213075]","[40.20676349289715, -8.435849854722619]",2.532,2.995,True,136.2,145.0,False,True,27.7,16.9,10895215718,10895215718,garmin_ping_303461695142,False,0,0,False,106289827,1,a10172272306,c`ltFtvnr@o@`@A@QSg@sAo@yBRc@`@_@r@w@HQHOC[DQEEOXW\KTm@z@]`@OVkAdA[Rq@t@o@h@wA~@wApAcBtA}@~@}AjA[RuAdAeA~@mCnBo@j@u@f@{ArACLHRNbA@b@MLiAP]G[O}@}AaD_HOCOOWEWD[JgBhAi@XaATsAd@mBd@c@PmA\aAh@[X_Ap@aBbA_@Pe@LiFv@c@Li@NeAf@y@TOJeAZe@F]PIJKLK^C\?z@FpARnAr@dCz@pDe@qAGa@i@{ASg@_@wBK{A?s@JsAFOh@a@rBa@jAa@^SfBk@hAWt@MR?XKvB_@x@_@VOzBcBfB}@pBg@`Bk@nA]lA_@bAa@hAk@\MZCHDNTHCBE?SN]~@S\UhCyC`@a@fCuBrDkC|DcDZQvAsAd@Y`@[tAuAfAw@fAaA|BcCfAeAx@_Af@e@\g@`@c@r@aAh@cArAuBl@qANq@TWVFhBxAh@h@zApAr@z@IVkCvDi@j@I?[^q@lAa@f@kAbBa@f@a@n@[ZuAnB{CbDcBxA_@`@mDjCwFpEkAv@yArAgAz@_@ToFlEKTL\TxAGR]Fq@Dc@?SGQSM[k@}BgAeBMYKa@a@u@OE[USVy@^a@XqArAGcA@CVUf@Yz@a@d@K\?PNBGF]v@UTCVKz@cA|@sAx@aAnBaB~EiDfCsBrBwA|@w@vEkEnBeBlEkE|AkBx@oAXi@V_@tAeCVo@Ls@VSVN|AvA^XpClCLZADq@t@{@lAwAbBaDrEBFDFBf@DPTTREbAa@b@_@xByAl@G^DZLRTPb@H`@Gj@Ih@Qd@W`@_BnAeB`Ai@D_@Ee@YUa@Se@Gk@Fo@Rc@\_@CAq@l@M`@@l@`@xAb@rAD`@[X,2,,82.9,,,
2,Coimbra - LR (HM Pace),20011.1,6065,6426,33.6,Run,Run,10164066063,2023-11-05T10:03:52Z,2023-11-05T10:03:52Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,15,10,0,2,0,False,False,False,False,everyone,False,g11816667,"[40.22305875085294, -8.445658944547176]","[40.22282028570771, -8.446187255904078]",3.299,5.478,True,163.0,182.0,False,True,27.7,16.3,10886591109,10886591109,garmin_ping_303220281334,False,5,1,False,106289827,1,a10164066063,aaotFjppr@lA`HNrARRJEP]XmAHK|EsBP@vAYn@g@\AL\H~CM~Ck@rCAn@e@bDEnA[|Ba@|BOjAK`@WlDKb@CtAk@fCOrAk@|DIrA@`FKxAK|EBxCNpBAbADb@TpA^`AhAfEVbFFZ@bALtA|BlPBd@Gl@{@jA[DkCgC{B_CeBcBaAsASi@M}@KaEWcHEiGu@mTQoAIcBYmB@a@Gg@AyA]cDKiDFkCPeB@yBHoCR_Bb@aCp@gB^aBt@{BFi@Rm@PeBGqAy@eEKiAOe@_@CYY_@aBCc@iAeEQmBAs@Fy@La@h@e@`B[vFkB`Eu@~@If@QjFwDdF_B`EeAhAc@zAy@r@HDAXe@hA[fE}EdEuCbHaGlAm@xAiA~HeHvCyCzA}AfBeCvAmCv@mAP{@Pg@Z[TLdHvG?FcCxC}EbH}@z@oCpDuCbDqDzCi@Z_GhFaDbCeD~Cm@V}CtBqAhAEXNx@D|@EFuARs@UwB}EqAmCi@a@mAPs@f@e@RcJbC{BbAuFtDq@RwFbAsCjAkCj@s@p@Gb@FbBVdC~AjG^r@d@Fh@xEThALfAHNVBT_ARc@bCiA`Aq@`B[l@e@j@KJd@RrEChAq@`FPcBR_ATgCAgBQIw@Vg@\O\i@h@dDsADdA]xCEfASpCQr@YnCa@jBOlA[pDa@fCKdCYbBQfC[|A?r@S|@El@A|FMbD@rDEf@@r@^tC@~@HrA|@hCj@fC`@zFD`BPzBRfAf@nEb@tB\zBAXOZs@~@MB]C}@{@g@s@sAiAe@o@q@i@oB{By@kB_@qBCcB@iCUcC?kBIsC@wACk@@{@KqBG_DIi@?cC[iDQaEa@wEQw@SsCN}JHgAEO@{@LaATkCh@cCZq@`@_BTg@v@kCRcB@iBO{@e@cECqAq@QO_@gAeDi@uBKkACy@@aCPm@b@Sj@E~Aa@rDyA~GqAf@OjEsCdAc@jJyCnDyAXId@BNYl@Oz@e@fAkAhBuBnQcNlIgHdHiHxAqBXm@`AwAN]bAoA@Os@~@yCvFa@ZsAdByBhCgEtD}B`BmBjBaGjEkAhAaAf@eBlA}AtAYb@c@Zw@hAkAfAy@PaAOOJCJw@x@s@Tq@`@oLpDyD`Cy@p@_@PoDv@_CZkDnAkB\y@Zi@t@ETP`Ff@~Ax@bEZj@v@PLxBR`AB?YeA,2,0.0,84.8,,,
2,Coimbra - Easy Run,9065.0,3228,3233,107.0,Run,Run,10157803425,2023-11-04T10:17:41Z,2023-11-04T10:17:41Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,0,5,0,2,0,False,False,False,False,everyone,False,g12104357,"[40.24029018357396, -8.42224795371294]","[40.24030636064708, -8.42094138264656]",2.808,3.543,True,153.3,170.0,False,True,97.8,20.3,10879994054,10879994054,garmin_ping_303048645257,False,0,0,False,106289827,1,a10157803425,ylrtF`~kr@[CiAHQFQ@WHM?ID]?k@MeAa@{Ae@M?m@Ha@Ge@Km@YQMsCeC]g@i@uAwBaEM]_@}AQ_@_@c@Wc@o@{AQ[gAqAg@_AAIEKcA]{@EUQUGu@MSk@[_@g@_@[q@QSU[GGMVKh@AvAIp@a@hAKb@KzCS~@m@fBg@z@a@z@STEJCRa@n@ORa@Rg@l@MZMr@g@rBSl@{ApA]n@yBhDqAzBq@zAMj@If@Nh@AFIHm@G_@TiDjFg@zAYlBq@vH?TDRBZS|DBfDL|@Zx@\HXA^DDHJVAD_@p@Ej@H\Hb@~@zCx@fBTp@f@bBN|@Nn@Tv@Zr@F^Nh@jDtKLl@`@zARh@d@l@JHFA@L\d@qAyAg@iA[mAKs@K]o@}A[}Ao@aC]}@a@aBg@iAMa@Ke@Im@a@{AOg@s@uASq@cA}DEu@Z{@?MEUGGWEe@C_@[Mg@Kk@Cs@B{ACm@HkACa@FcACs@FqAEw@Jm@Bc@X{BDq@Jo@\{@l@gA`AyAd@e@^y@VB`@K^F`DrB|@f@xCxAd@X\Lj@NhEf@t@THFZTT\XZZT\FXZ~@vA^\P^V`@r@x@`@Tb@KD@HNB`@P\h@^\ZRDLJJHJR|AhApCxBZ\|BbDdDnFnAdBdAfAHBb@J\j@~AfAvBz@b@LdAp@r@ZfCh@h@F\A^W^QPPNd@Tb@x@TzCb@jANZC`@Ib@Qv@g@p@aAfBuBx@s@PYLq@Ce@KWGc@[_AEcAGc@Bi@EkACe@Bg@Gm@EuAG[e@kAs@eAIe@gAaBUi@AKWk@kAgBaAcBE[Ac@Qg@Qu@QWOe@SwA?SScAQiBAu@Qu@Ue@{@wAgAeCeBwC[a@cAo@c@Mu@?_@DmADOASOa@I[QBa@Ju@T_@v@aATQVIDB\z@PNT@XKJg@@e@,2,0.0,81.8,,,
2,Coimbra - Easy Run,9671.0,3515,3731,25.0,Run,Run,10154740304,2023-11-03T18:27:32Z,2023-11-03T18:27:32Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,1,4,0,3,0,False,False,False,False,everyone,False,g14885487,"[40.20814139395952, -8.43497570604086]","[40.206297375261784, -8.435535868629813]",2.751,3.628,True,145.1,158.0,False,True,27.7,16.9,10876771912,10876771912,garmin_ping_302947761417,False,0,0,False,106289827,1,a10154740304,{cltFrmnr@iBfCyClCy@l@EJgAv@uAlAqAbAs@b@qAdA_Ah@YZ_@VeCxBu@d@UXmAv@m@d@o@l@IN?D^nBANC@aATa@Bc@[KYe@q@s@qA?AB?yAwCQUO_@_@[EKWE_@J_BfAoBx@}EzA_DhAaAf@cAt@e@Vi@b@YL[JmBZw@H_BXqDtA}@^_@Li@F]RUXIp@Ap@D~AFf@Nz@HXPb@p@tCZ~@_@WYeAQc@CWaA}EEi@CuAD{@HU`@c@^Mf@El@OhA_@tB{@pCg@dBUnA[v@_@XW|@m@f@c@h@[bAe@jFaBjBs@j@MdB_Ab@Ob@KJAF@PPB?FE@WFMHGfASnAiAnAgBZ[d@]zAmA`C_B~@}@^UtCeCvC{BnAqAfA_A`@Yb@e@jC}BdAkAtBsB`BsBfAcBpBmDRe@D]L_@JCF@VNvF|Eb@f@IZiAnAyCzDg@z@oChDy@nAk@h@y@jA_BjB_B`B{AnAqBlByEnDwAjA_@V_Ax@qDpCiAdAeBjAe@X[XENL`@Hp@Jd@CDKHu@Pg@@a@KQUU_@q@gBeAsB}@uBCMF_@VMf@G^Sv@y@x@kA|@}@n@_@dCmBZS`@[f@i@\S|C}BfFoEpBmBpC_CnCeCzB_CpBmCfAqBz@sARa@Pm@Jm@JKFAtC~Bx@t@LNlA`ALXCJINoAvAcAzAaAlAWb@e@d@[`@a@p@CTBHBAD@HJELLd@VFZKd@YB?bAw@\ULOd@Wf@MP?d@L`@\Rr@Dr@Kv@Wp@IP[b@_@N}@n@{@f@YJe@Fi@C_@U[g@Oq@C_Ap@oAdAu@Z]xA}@x@[\@d@XXb@Nn@@REr@Kn@Yp@_@\kCbB}@r@,2,,82.5,,,
2,Evening Run,9402.1,3100,3100,33.3,Run,Run,10149364103,2023-11-02T18:26:25Z,2023-11-02T18:26:25Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,0,4,0,2,0,False,False,False,False,everyone,False,g14885487,"[40.184366377070546, -8.405183739960194]","[40.182903902605176, -8.40332429856062]",3.033,3.74,True,151.9,169.0,False,True,47.1,24.3,10871124807,10871124807,garmin_ping_302781440135,False,0,0,False,106289827,1,a10149364103,gogtFlshr@AcAEu@GYq@sAG_@?_@J_A?IGODIHCnD{@fA_@BKAo@Kk@Me@e@aCMa@OeAi@aCWyASw@WcBS{BKw@KWYg@AMDIV?X\Rh@j@vBzAjJtApHn@`EZdCTxBHpA`@lHLpCBrACvAF|AAdDEp@?x@Gr@CtA_@xGYfDWrBEr@If@MnAiAjGKp@M^ARm@|BQh@}@bBUj@wArCgArByArB_@ZSZyAxA]PkAv@aAb@}@\}Ad@c@Ra@JsAN}AFgBCqBKRCzBH`BAvAIhDu@dA[h@KdAc@nAu@tBqB|AmBzAaChDqHl@eBn@gCTs@J}@b@qBb@gC\iDJo@h@yGNuBJaCAe@Bq@Cw@@_AC_@?sAGmA@g@HsACeAE_@BcACw@MuB@c@Gq@GsAm@aGK}ACHVzAJbAXtD@r@DPJ|BJlBPfFA`@BzAEfB?nBEz@GvBObCG|B}@`LYxB]fBMf@KZgAfFQl@a@nAYl@{AtDkCjE]h@y@dAaB|AcBlAsAr@e@Nc@BoB`@_BVuAHiBEyBKABB?@CR@f@BjABxACn@BnASzBe@dDgAlBkAhAgAhAoAl@y@fBwCnAcCVk@bAcCn@oBf@mBn@_Df@cDNu@hAuKPaCA]Fc@PoHAaABm@Is@?]?YDOEmA?cDIuAE_CE{CSmCa@gD,2,,83.5,,,
2,Cooldown,509.9,200,200,0.0,Run,Run,10148357711,2023-11-01T17:53:43Z,2023-11-01T17:53:43Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,0,1,0,1,0,False,False,False,False,everyone,False,g11816667,"[40.1825553830713, -8.406320242211223]","[40.18365223892033, -8.400549469515681]",2.549,2.865,True,150.9,160.0,False,True,30.9,29.8,10870083358,10870083358,garmin_ping_302755351439,False,0,0,False,106289827,1,a10148357711,}cgtFnzhr@AiBCu@QyA?m@Ci@e@}DGw@]aDQo@WgBiA_G,2,0.0,82.0,,,
2,Intervals,5796.2,1972,2086,10.1,Run,Run,10148357408,2023-11-01T17:16:32Z,2023-11-01T17:16:32Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,2,3,0,2,0,False,False,False,False,everyone,False,g11816667,"[40.182954696938396, -8.403014922514558]","[40.18246443942189, -8.406431218609214]",2.939,5.533,True,159.1,187.0,False,True,38.8,28.7,10870083071,10870083071,garmin_ping_302755346305,False,1,0,False,106289827,1,a10148357408,mfgtFzehr@j@pFZxDZbHFtE?d@CP@B@E?B?CBB?F?UCGC`BA|FUbFWpEWtCKr@A^BIADBSAKA@?HBUAAi@`FkAjGaApDm@nBqAdDJEGDDKDA_BtCkAnBy@jAgAtAsBhBs@d@qB|@INACBGCDG?TELIVGPUcBt@gA^gCj@}AJ_A@wCKaAIw@BNE`@?DC@BG?bA@|@HtB@rBKvAWrBm@jBq@`Ag@NKOPFCB?DE@Bu@b@i@RBEf@UlAq@TSjAgArCuDv@oAxAoCj@qABC?JKVi@fAc@fAOPAC|@eBzAuDj@kBh@oBdAiEd@_D@POl@AZKX?TOfACEb@{CXyCH_@LiAL_BNqAZoFFyBAGDb@CFAE@vA@a@?YEUObFe@zFYpBMvAIp@e@bCEf@]tBj@gDNoARcADu@AWFq@XcCLsBb@_EBi@JYEr@@TMlAENC@@e@VwDBgAAiAJaA?aBHsDCY@cAIuBA{ADL,2,0.0,83.4,,,
2,Warm Up,4005.2,1517,1517,9.6,Run,Run,10148356518,2023-11-01T16:47:40Z,2023-11-01T16:47:40Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,0,2,0,3,0,False,False,False,False,everyone,False,g11816667,"[40.183296175673604, -8.402616111561656]","[40.183125436306, -8.4030990768224]",2.64,3.18,True,139.8,152.0,False,True,38.3,28.6,10870081524,10870081524,garmin_ping_302755293751,False,0,0,False,106289827,1,a10148356518,qhgtFjchr@b@KJHL`@Bd@d@vDVlC\`FLdEDjECjA@dBIpCCnBQdEM|AAp@i@~EOnB_@|COv@{@zDIn@]jAc@bBc@rAuBtEqAfCi@v@}@lA}A`B]\w@h@oAx@mCz@s@RmAPuAXgAF}A@OEnBCnAItBe@\Az@Y~CmAbBmA~AyAxCeEjAuB~@sBvAmDLk@Pc@d@qBP}Ad@aBPkABi@Hq@D{@Ps@R}AB]DKF_@HaBRuAB}ADu@?sBHkB?wAF{@DwB?}@Cs@?i@KuC@sACs@Gk@UeFs@}GMCSB,2,0.0,83.2,,,
2,Coimbra - Recovery Run,7500.9,3104,3123,20.0,Run,Run,10132120246,2023-10-30T18:17:08Z,2023-10-30T18:17:08Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,0,3,0,3,0,False,False,False,False,everyone,False,g14885487,"[40.207683658227324, -8.434303728863597]","[40.208952678367496, -8.435729155316949]",2.417,3.57,True,137.0,152.0,False,True,27.7,16.3,10853072319,10853072319,garmin_ping_302257350115,False,0,0,False,106289827,1,a10132120246,_altFlinr@Ra@j@}@jBeC|@}@t@aAx@qAd@e@j@_ARURa@GKm@c@kAoAw@i@}@}@M]BQCG]g@CKBMNa@He@FMb@]t@y@ZKt@g@~@]ZMr@k@xCaB`BkAHODO?[I_@Sg@DKtAgA~A_B^Q|@i@TSz@c@dCaAlA_@RElAc@hAQr@S~@IvAYGFWF_CX]Rs@NgC|@sAZcBj@m@`@mAf@u@h@i@Vi@\GGq@z@cAz@[NW?EBOXOf@mAjASLg@h@MPm@REHK|@OP]V_@LS^WNSZ]VUXYTGTe@x@I`@JRZZ@FCFEBI@[QSBc@~AKPENo@hAm@r@]v@mAbBeBtB}ExEw@j@q@p@o@h@W`@q@l@a@f@qBrA}ApAo@`@m@p@kA~@kC`BOXUPe@h@_BdAWV}@hAuAvAWPy@X[LEDCVM@EKQIq@b@_@J_@R}@\]F_Bn@q@Re@Hg@TsCx@iBz@IJcB`A_At@a@Pc@JaAFe@La@BcAPwBp@gAb@s@^c@JkARk@l@Gf@A`AH~AANFn@n@nBJh@Pr@L^Nt@OWYaAg@}Aa@iBIw@IsCD_AX[ZUfAOt@SzAo@v@Y|@WbGcAb@M\SXUHM|AiA`@WrAo@rDmAZG`Bg@^I~@[~@i@b@MhAi@L?\Tl@z@dChF^l@Rf@TDZP`AO^KGeAQq@?O@CfEiDbB}AhBqAfEoDtDqCnGqF,2,,81.9,,,
2,Venda da Luísa 4 Estações,10026.5,2621,2621,125.7,Run,Run,10124379153,2023-10-29T10:32:44Z,2023-10-29T10:32:44Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,6,9,0,36,0,False,False,False,False,everyone,False,g12972664,"[40.13214427046478, -8.5312688536942]","[40.132187185809016, -8.531330795958638]",3.825,5.542,True,185.2,194.0,False,True,63.1,11.6,10844925716,10844925716,garmin_ping_302018917608,False,4,0,False,106289827,1,a10124379153,{h}sFlgas@Je@Na@Va@b@i@^u@v@kA^U|D_Bh@OVOd@OvAq@p@m@Z_@~@gBbA{AX[d@SHAl@At@Hd@Er@O\A^Fl@@jAJbBZlALJJDN?TWbAQ^oAlB{@xAWh@Y|@Y`@Sj@q@xAS|@Ct@@bACp@EPi@xAg@l@Wl@Qx@I|@CnCUbBEDM@GEYk@e@qAISOOgCcAg@K_ACe@F{@Re@Dw@AcBa@w@Y{@k@]OcBg@SAc@R_@XK@CE?YFo@?m@Ho@Xw@ZsBFQ^o@b@m@`BkCr@e@pDiArBiA`Bs@PMX_@hAyB\e@`@g@NOr@_@Ja@K][Ck@@aQmHyCsAo@[_@_@a@o@aAwCWk@c@kAo@oBWc@][kAe@]QiCiBcC}BsAyAU@ILEZSd@[^_DdC_CzAwAv@i@^a@\a@`@_@HgBPsAV_@AeAHMFa@Zm@VgBn@]P]b@c@z@sA~DKT[h@_@b@i@ZkEnAoC`Au@t@[`@g@b@_@PsAXi@BqAA}@G{@Dy@ToAr@}CnBUf@Qz@?v@NjA\xAZnBTfAf@zA`AtBb@r@dAtA`@x@Rp@b@lCFx@Ez@MfAg@jC@r@T`Ah@|Ax@lBj@x@BH\^n@Z`BNd@Jd@XPj@GdBMrAQh@w@fAWp@m@`CM|@ATBt@Hp@n@pBZx@Lp@GxASlBKx@I`AMj@s@dB[hA_@`CGl@IdBOj@a@p@o@hBKl@ErBFRB@JC`AaAb@UzCkAXYhCsEp@qAxAaCfAuBZi@h@u@LKd@[vAWr@Ud@Wj@i@f@m@zFoI~B_Cv@q@vEoFzB_DhAeA\WjAoAj@iA^m@t@eBLk@Fa@bAgDh@{ARc@l@w@v@cB`@k@v@u@n@c@dBq@nCy@b@[Ls@Fq@BaAPm@Xu@Ny@,2,1.0,84.6,,,
2,Condeixa-a-Nova Running,632.9,250,269,3.5,Run,Run,10124376658,2023-10-29T10:13:27Z,2023-10-29T10:13:27Z,(GMT+00:00) Europe/Lisbon,0.0,,,Portugal,0,4,0,3,0,False,False,False,False,everyone,False,g12972664,"[40.12849780730903, -8.526666015386581]","[40.13189767487347, -8.530841208994389]",2.531,2.992,True,154.9,165.0,False,True,42.1,35.7,10844923090,10844923090,garmin_ping_302018871632,False,0,0,False,106289827,1,a10124376658,ar|sFtj`s@zAv@JRATQh@[l@a@n@O^_BxBi@^QDBCw@p@kA^e@\y@\WDa@Ri@L[No@d@[XYj@kAjB,2,0.0,82.0,,,
2,Coimbra - Strides,603.9,199,210,0.0,Run,Run,10118471059,2023-10-28T12:10:47Z,2023-10-28T13:10:47Z,(GMT+00:00) Europe/Lisbon,3600.0,,,Portugal,0,2,0,1,0,False,False,False,False,everyone,False,g12972664,"[40.20970889367163, -8.436463410034776]","[40.20951669663191, -8.436345560476184]",3.034,5.006,True,161.0,177.0,False,True,22.6,22.5,10838716440,10838716440,garmin_ping_301846795703,False,0,0,False,106289827,1,a10118471059,smltF|vnr@cDlC]RABdBuAz@k@x@s@NIb@g@AASNiAlAi@`@STiAr@EDjBuAzAmA,2,0.0,84.6,,,
